product_id,rating_date,rating
P00457,2025-12-11,4
P00457,2025-12-12,5
P00458,2025-06-19,5
P00458,2025-06-22,4
P00458,2025-06-28,5
P00458,2025-07-24,5
P00458,2025-08-10,4
P00458,2025-08-18,3
P00458,2025-09-01,4
P00458,2025-09-07,5
P00458,2025-09-16,4
P00458,2025-09-24,4
P00458,2025-09-29,5
P00458,2025-09-30,5
P00458,2025-10-04,5
P00458,2025-10-12,5
P00458,2025-10-15,4
P00458,2025-11-01,5
P00458,2025-11-14,5
P00458,2025-11-20,4
P00458,2025-12-14,5
P00458,2025-12-20,5
P00458,2025-12-22,4
P00458,2025-12-29,5
P00459,2025-03-27,3
P00459,2025-03-27,2
P00459,2025-03-28,4
P00459,2025-03-28,3
P00459,2025-03-28,3
P00459,2025-03-28,3
P00459,2025-03-31,3
P00459,2025-03-31,4
P00459,2025-04-07,3
P00459,2025-04-11,4
P00459,2025-04-14,3
P00459,2025-04-15,4
P00459,2025-04-24,4
P00459,2025-04-24,3
P00459,2025-04-26,2
P00459,2025-04-28,3
P00459,2025-04-28,4
P00459,2025-04-29,4
P00459,2025-05-01,4
P00459,2025-05-07,2
P00459,2025-06-06,3
P00459,2025-06-09,5
P00459,2025-06-11,2
P00459,2025-06-18,3
P00459,2025-06-21,4
P00459,2025-07-15,3
P00459,2025-07-15,3
P00459,2025-07-16,2
P00459,2025-07-18,3
P00459,2025-07-24,3
P00459,2025-07-29,3
P00459,2025-08-01,3
P00459,2025-08-05,4
P00459,2025-08-08,2
P00459,2025-09-10,3
P00459,2025-09-15,3
P00459,2025-09-18,4
P00459,2025-09-22,3
P00459,2025-10-15,3
P00459,2025-10-17,2
P00459,2025-10-18,3
P00459,2025-10-26,4
P00459,2025-11-02,2
P00459,2025-11-12,3
P00459,2025-11-21,4
P00459,2025-11-25,2
P00459,2025-11-28,2
P00459,2025-12-04,4
P00459,2025-12-17,3
P00459,2025-12-23,1
P00459,2025-12-23,4
P00460,2025-01-16,4
P00460,2025-01-17,4
P00460,2025-01-18,3
P00460,2025-01-19,4
P00460,2025-01-21,3
P00460,2025-01-29,4
P00460,2025-01-29,4
P00460,2025-02-04,4
P00460,2025-02-12,3
P00460,2025-02-13,5
P00460,2025-02-14,5
P00460,2025-02-14,5
P00460,2025-02-20,5
P00460,2025-02-22,4
P00460,2025-02-23,3
P00460,2025-03-04,2
P00460,2025-03-17,5
P00460,2025-03-22,4
P00460,2025-03-30,5
P00460,2025-04-21,4
P00460,2025-04-22,4
P00460,2025-05-01,4
P00460,2025-05-08,4
P00460,2025-05-18,5
P00460,2025-05-25,4
P00460,2025-05-25,4
P00460,2025-06-02,4
P00460,2025-06-04,4
P00460,2025-06-05,4
P00460,2025-06-24,3
P00460,2025-07-09,4
P00460,2025-07-14,5
P00460,2025-07-16,5
P00460,2025-07-25,3
P00460,2025-07-27,4
P00460,2025-08-11,4
P00460,2025-08-15,3
P00460,2025-08-21,3
P00460,2025-08-30,4
P00460,2025-09-16,4
P00460,2025-09-20,4
P00460,2025-09-21,5
P00460,2025-09-23,5
P00460,2025-09-26,4
P00460,2025-10-01,5
P00460,2025-10-04,4
P00460,2025-10-05,4
P00460,2025-10-14,4
P00460,2025-10-15,4
P00460,2025-10-20,5
P00460,2025-10-24,4
P00460,2025-10-25,5
P00460,2025-10-27,3
P00460,2025-11-05,4
P00460,2025-11-05,3
P00460,2025-11-09,4
P00460,2025-11-19,4
P00460,2025-11-28,4
P00460,2025-12-11,4
P00460,2025-12-13,4
P00460,2025-12-15,3
P00460,2025-12-21,4
P00460,2025-12-22,5
P00460,2025-12-29,5
P00461,2025-03-03,4
P00461,2025-03-13,2
P00461,2025-03-22,4
P00461,2025-03-29,3
P00461,2025-04-01,4
P00461,2025-04-07,4
P00461,2025-04-23,3
P00461,2025-04-26,3
P00461,2025-05-10,4
P00461,2025-05-18,5
P00461,2025-05-27,5
P00461,2025-05-30,3
P00461,2025-06-03,3
P00461,2025-06-16,4
P00461,2025-06-16,3
P00461,2025-06-18,4
P00461,2025-07-03,4
P00461,2025-07-06,5
P00461,2025-07-12,3
P00461,2025-07-19,3
P00461,2025-07-22,2
P00461,2025-07-25,3
P00461,2025-08-04,3
P00461,2025-08-11,4
P00461,2025-08-15,3
P00461,2025-08-17,4
P00461,2025-09-01,3
P00461,2025-09-02,5
P00461,2025-09-11,3
P00461,2025-09-21,1
P00461,2025-10-10,4
P00461,2025-10-11,4
P00461,2025-10-13,3
P00461,2025-10-24,4
P00461,2025-10-26,2
P00461,2025-10-30,3
P00461,2025-11-01,5
P00461,2025-11-06,4
P00461,2025-11-11,3
P00461,2025-11-19,3
P00461,2025-11-21,3
P00461,2025-12-10,5
P00461,2025-12-18,3
P00462,2025-02-10,3
P00462,2025-02-21,5
P00462,2025-03-11,4
P00462,2025-03-13,4
P00462,2025-03-14,3
P00462,2025-03-22,5
P00462,2025-04-24,5
P00462,2025-04-26,4
P00462,2025-05-16,4
P00462,2025-06-06,4
P00462,2025-06-17,5
P00462,2025-07-08,4
P00462,2025-07-14,3
P00462,2025-08-02,2
P00462,2025-08-18,3
P00462,2025-08-24,4
P00462,2025-08-29,3
P00462,2025-09-14,3
P00462,2025-10-08,5
P00462,2025-10-12,3
P00462,2025-10-20,5
P00462,2025-10-23,4
P00462,2025-10-24,5
P00462,2025-11-25,4
P00462,2025-12-05,4
P00462,2025-12-28,4
P00463,2025-03-29,3
P00463,2025-03-31,3
P00463,2025-04-14,3
P00463,2025-04-14,4
P00463,2025-04-19,4
P00463,2025-04-20,4
P00463,2025-05-01,5
P00463,2025-05-01,3
P00463,2025-05-21,3
P00463,2025-05-21,3
P00463,2025-06-18,4
P00463,2025-06-29,4
P00463,2025-07-03,3
P00463,2025-07-18,2
P00463,2025-08-06,4
P00463,2025-08-19,3
P00463,2025-08-21,3
P00463,2025-08-26,5
P00463,2025-08-30,4
P00463,2025-09-02,3
P00463,2025-09-02,3
P00463,2025-09-03,4
P00463,2025-09-04,4
P00463,2025-09-05,3
P00463,2025-09-11,4
P00463,2025-09-27,4
P00463,2025-10-15,4
P00463,2025-10-17,5
P00463,2025-10-21,2
P00463,2025-10-31,3
P00463,2025-11-17,4
P00463,2025-11-29,3
P00463,2025-12-17,3
P00464,2025-04-18,4
P00464,2025-04-20,5
P00464,2025-04-21,4
P00464,2025-04-22,4
P00464,2025-04-26,4
P00464,2025-04-27,3
P00464,2025-04-28,3
P00464,2025-05-04,3
P00464,2025-05-08,2
P00464,2025-05-10,4
P00464,2025-05-15,3
P00464,2025-05-15,3
P00464,2025-06-03,4
P00464,2025-07-02,4
P00464,2025-07-03,3
P00464,2025-07-06,3
P00464,2025-07-29,3
P00464,2025-08-01,1
P00464,2025-08-07,3
P00464,2025-08-08,3
P00464,2025-08-10,4
P00464,2025-08-16,4
P00464,2025-08-21,3
P00464,2025-08-29,3
P00464,2025-08-30,4
P00464,2025-08-30,4
P00464,2025-09-01,2
P00464,2025-09-28,4
P00464,2025-10-07,5
P00464,2025-10-12,3
P00464,2025-10-16,2
P00464,2025-10-17,4
P00464,2025-10-22,3
P00464,2025-10-24,3
P00464,2025-10-26,4
P00464,2025-11-03,4
P00464,2025-11-04,3
P00464,2025-11-08,4
P00464,2025-11-12,4
P00464,2025-11-15,3
P00464,2025-11-17,4
P00464,2025-11-19,3
P00464,2025-11-22,4
P00464,2025-11-22,4
P00464,2025-11-22,4
P00464,2025-11-24,4
P00464,2025-11-26,4
P00464,2025-11-26,3
P00464,2025-12-01,4
P00464,2025-12-05,4
P00464,2025-12-21,3
P00464,2025-12-23,2
P00464,2025-12-28,3
P00465,2025-03-29,4
P00465,2025-03-30,4
P00465,2025-03-30,2
P00465,2025-04-03,4
P00465,2025-04-09,4
P00465,2025-04-20,4
P00465,2025-04-21,3
P00465,2025-04-25,3
P00465,2025-05-06,2
P00465,2025-05-07,2
P00465,2025-05-11,3
P00465,2025-05-29,3
P00465,2025-06-01,3
P00465,2025-06-05,4
P00465,2025-06-24,4
P00465,2025-07-08,4
P00465,2025-07-15,3
P00465,2025-07-16,4
P00465,2025-07-17,4
P00465,2025-07-28,3
P00465,2025-07-28,3
P00465,2025-08-03,3
P00465,2025-08-07,4
P00465,2025-08-18,3
P00465,2025-08-20,4
P00465,2025-08-31,4
P00465,2025-09-01,2
P00465,2025-09-08,4
P00465,2025-09-12,4
P00465,2025-09-25,3
P00465,2025-09-30,4
P00465,2025-10-09,3
P00465,2025-11-06,4
P00465,2025-11-12,4
P00465,2025-11-24,4
P00465,2025-11-28,4
P00465,2025-12-03,4
P00465,2025-12-06,4
P00465,2025-12-15,4
P00465,2025-12-19,3
P00465,2025-12-24,2
P00465,2025-12-25,2
P00466,2025-02-05,5
P00466,2025-02-07,5
P00466,2025-02-07,3
P00466,2025-02-08,5
P00466,2025-02-17,5
P00466,2025-02-26,5
P00466,2025-03-01,3
P00466,2025-03-05,4
P00466,2025-03-10,4
P00466,2025-03-14,4
P00466,2025-03-17,4
P00466,2025-03-18,5
P00466,2025-03-19,4
P00466,2025-03-28,5
P00466,2025-04-09,5
P00466,2025-04-12,4
P00466,2025-04-13,5
P00466,2025-04-19,3
P00466,2025-04-20,5
P00466,2025-04-22,3
P00466,2025-05-01,4
P00466,2025-05-09,2
P00466,2025-05-09,3
P00466,2025-05-12,5
P00466,2025-05-16,4
P00466,2025-05-25,5
P00466,2025-05-28,5
P00466,2025-06-01,4
P00466,2025-06-02,4
P00466,2025-06-06,4
P00466,2025-06-09,5
P00466,2025-06-10,5
P00466,2025-06-15,4
P00466,2025-06-20,4
P00466,2025-06-25,4
P00466,2025-06-25,2
P00466,2025-06-26,3
P00466,2025-06-28,4
P00466,2025-07-12,3
P00466,2025-07-14,4
P00466,2025-07-17,4
P00466,2025-07-18,4
P00466,2025-07-19,3
P00466,2025-07-20,5
P00466,2025-07-24,3
P00466,2025-08-07,4
P00466,2025-08-12,4
P00466,2025-08-16,4
P00466,2025-08-17,4
P00466,2025-08-18,4
P00466,2025-08-19,4
P00466,2025-08-22,4
P00466,2025-08-22,3
P00466,2025-08-23,4
P00466,2025-08-26,5
P00466,2025-08-27,4
P00466,2025-09-06,4
P00466,2025-09-19,5
P00466,2025-09-21,4
P00466,2025-09-30,4
P00466,2025-10-04,3
P00466,2025-10-06,5
P00466,2025-10-07,5
P00466,2025-10-08,3
P00466,2025-10-10,4
P00466,2025-10-19,3
P00466,2025-10-21,5
P00466,2025-10-26,4
P00466,2025-10-27,5
P00466,2025-10-27,4
P00466,2025-10-27,3
P00466,2025-11-01,5
P00466,2025-11-04,4
P00466,2025-11-05,4
P00466,2025-11-08,4
P00466,2025-11-14,4
P00466,2025-11-25,4
P00466,2025-11-26,3
P00466,2025-12-13,4
P00466,2025-12-28,4
P00466,2025-12-30,5
P00466,2025-12-31,4
P00467,2025-02-26,4
P00467,2025-02-28,5
P00467,2025-02-28,4
P00467,2025-03-01,4
P00467,2025-03-07,5
P00467,2025-03-09,4
P00467,2025-03-09,4
P00467,2025-03-10,3
P00467,2025-03-13,4
P00467,2025-03-13,3
P00467,2025-03-19,5
P00467,2025-03-21,5
P00467,2025-03-22,4
P00467,2025-03-24,5
P00467,2025-03-27,4
P00467,2025-03-27,5
P00467,2025-04-03,4
P00467,2025-04-03,2
P00467,2025-04-03,3
P00467,2025-04-10,3
P00467,2025-04-12,4
P00467,2025-04-14,4
P00467,2025-04-15,5
P00467,2025-04-27,4
P00467,2025-05-03,3
P00467,2025-05-11,4
P00467,2025-05-11,4
P00467,2025-05-17,4
P00467,2025-05-29,4
P00467,2025-06-01,4
P00467,2025-06-02,4
P00467,2025-06-03,4
P00467,2025-06-11,3
P00467,2025-06-15,5
P00467,2025-07-03,5
P00467,2025-07-16,4
P00467,2025-07-16,4
P00467,2025-07-23,4
P00467,2025-08-02,4
P00467,2025-08-08,4
P00467,2025-08-15,4
P00467,2025-08-17,3
P00467,2025-08-25,5
P00467,2025-08-26,4
P00467,2025-08-26,3
P00467,2025-08-29,3
P00467,2025-09-01,4
P00467,2025-09-02,4
P00467,2025-09-03,3
P00467,2025-09-06,5
P00467,2025-09-07,3
P00467,2025-09-11,4
P00467,2025-09-12,5
P00467,2025-09-13,5
P00467,2025-09-19,3
P00467,2025-09-22,5
P00467,2025-09-23,5
P00467,2025-09-29,3
P00467,2025-10-01,3
P00467,2025-10-02,5
P00467,2025-10-03,5
P00467,2025-10-05,4
P00467,2025-10-07,5
P00467,2025-10-08,5
P00467,2025-10-09,4
P00467,2025-10-16,4
P00467,2025-10-23,4
P00467,2025-10-25,4
P00467,2025-10-29,4
P00467,2025-10-29,4
P00467,2025-11-09,3
P00467,2025-11-10,5
P00467,2025-11-12,4
P00467,2025-11-16,4
P00467,2025-11-19,5
P00467,2025-11-19,5
P00467,2025-11-20,4
P00467,2025-11-30,4
P00467,2025-12-01,4
P00467,2025-12-06,5
P00467,2025-12-11,5
P00467,2025-12-13,4
P00467,2025-12-19,4
P00467,2025-12-20,5
P00467,2025-12-30,4
P00468,2025-05-13,4
P00468,2025-05-15,4
P00468,2025-05-22,3
P00468,2025-05-28,4
P00468,2025-05-29,5
P00468,2025-07-29,4
P00468,2025-08-25,3
P00468,2025-08-25,4
P00468,2025-09-08,5
P00468,2025-09-29,4
P00468,2025-10-26,5
P00468,2025-11-11,4
P00468,2025-11-15,4
P00468,2025-11-15,3
P00468,2025-12-10,5
P00468,2025-12-22,4
P00468,2025-12-29,5
P00469,2025-01-17,4
P00469,2025-01-19,3
P00469,2025-01-23,3
P00469,2025-02-23,2
P00469,2025-02-25,3
P00469,2025-02-26,2
P00469,2025-03-03,3
P00469,2025-03-04,3
P00469,2025-03-20,2
P00469,2025-03-28,5
P00469,2025-04-01,3
P00469,2025-04-14,2
P00469,2025-06-23,3
P00469,2025-06-27,3
P00469,2025-07-09,3
P00469,2025-07-12,3
P00469,2025-07-23,3
P00469,2025-08-07,5
P00469,2025-10-12,3
P00469,2025-11-07,2
P00469,2025-11-16,3
P00469,2025-11-19,1
P00469,2025-11-20,4
P00469,2025-12-25,5
P00469,2025-12-25,3
P00469,2025-12-27,3
P00470,2025-02-08,4
P00470,2025-02-23,5
P00470,2025-03-19,3
P00470,2025-04-12,3
P00470,2025-04-22,3
P00470,2025-06-06,3
P00470,2025-06-15,4
P00470,2025-07-09,3
P00470,2025-07-11,4
P00470,2025-07-18,3
P00470,2025-07-22,3
P00470,2025-08-14,4
P00470,2025-08-28,4
P00470,2025-09-06,5
P00470,2025-09-08,3
P00470,2025-09-10,3
P00470,2025-09-27,4
P00470,2025-10-04,5
P00470,2025-10-26,4
P00470,2025-12-01,5
P00470,2025-12-08,3
P00470,2025-12-18,3
P00470,2025-12-24,4
P00471,2025-06-26,5
P00471,2025-07-06,5
P00471,2025-07-15,3
P00471,2025-07-24,4
P00471,2025-07-28,3
P00471,2025-08-04,4
P00471,2025-08-30,4
P00471,2025-10-30,4
P00471,2025-11-04,4
P00471,2025-11-08,2
P00471,2025-11-29,4
P00471,2025-12-15,5
P00472,2025-01-18,5
P00472,2025-01-19,4
P00472,2025-01-19,5
P00472,2025-01-22,4
P00472,2025-01-25,5
P00472,2025-01-25,5
P00472,2025-01-27,5
P00472,2025-01-27,5
P00472,2025-01-28,4
P00472,2025-01-31,5
P00472,2025-02-04,4
P00472,2025-02-05,5
P00472,2025-02-08,5
P00472,2025-02-12,5
P00472,2025-02-17,4
P00472,2025-02-17,4
P00472,2025-02-20,4
P00472,2025-02-23,5
P00472,2025-02-28,5
P00472,2025-03-01,5
P00472,2025-03-02,5
P00472,2025-03-06,5
P00472,2025-03-06,4
P00472,2025-03-07,3
P00472,2025-03-10,4
P00472,2025-03-17,4
P00472,2025-03-17,3
P00472,2025-03-28,5
P00472,2025-03-28,5
P00472,2025-04-01,5
P00472,2025-04-05,4
P00472,2025-04-13,5
P00472,2025-04-13,5
P00472,2025-04-16,3
P00472,2025-04-16,4
P00472,2025-04-22,4
P00472,2025-04-23,3
P00472,2025-04-24,5
P00472,2025-04-24,5
P00472,2025-04-25,4
P00472,2025-04-25,4
P00472,2025-05-02,5
P00472,2025-05-04,4
P00472,2025-05-04,5
P00472,2025-05-06,4
P00472,2025-05-10,4
P00472,2025-05-11,5
P00472,2025-05-18,4
P00472,2025-05-19,4
P00472,2025-05-22,4
P00472,2025-05-23,5
P00472,2025-05-26,5
P00472,2025-05-30,4
P00472,2025-06-01,5
P00472,2025-06-11,4
P00472,2025-06-14,3
P00472,2025-07-04,3
P00472,2025-07-21,5
P00472,2025-07-26,5
P00472,2025-07-27,4
P00472,2025-08-03,4
P00472,2025-08-05,4
P00472,2025-08-06,5
P00472,2025-08-07,5
P00472,2025-08-10,5
P00472,2025-08-10,5
P00472,2025-08-13,5
P00472,2025-08-21,5
P00472,2025-08-26,4
P00472,2025-08-28,4
P00472,2025-09-02,4
P00472,2025-09-09,5
P00472,2025-09-12,5
P00472,2025-09-15,3
P00472,2025-09-19,5
P00472,2025-10-05,4
P00472,2025-10-05,4
P00472,2025-10-08,4
P00472,2025-10-08,4
P00472,2025-10-15,5
P00472,2025-10-18,4
P00472,2025-10-24,4
P00472,2025-10-25,4
P00472,2025-10-28,5
P00472,2025-11-01,5
P00472,2025-11-05,4
P00472,2025-11-10,4
P00472,2025-11-26,3
P00472,2025-11-27,4
P00472,2025-11-28,4
P00472,2025-11-28,4
P00472,2025-11-30,3
P00472,2025-12-09,4
P00472,2025-12-16,4
P00472,2025-12-20,5
P00472,2025-12-23,5
P00472,2025-12-25,3
P00472,2025-12-29,3
P00473,2025-03-16,4
P00473,2025-03-20,5
P00473,2025-03-20,4
P00473,2025-03-23,4
P00473,2025-03-24,4
P00473,2025-04-02,4
P00473,2025-04-02,4
P00473,2025-04-03,3
P00473,2025-04-08,4
P00473,2025-04-24,4
P00473,2025-04-29,5
P00473,2025-05-01,4
P00473,2025-05-04,5
P00473,2025-05-19,5
P00473,2025-05-19,5
P00473,2025-05-28,4
P00473,2025-06-08,5
P00473,2025-06-14,5
P00473,2025-06-21,5
P00473,2025-07-02,5
P00473,2025-07-02,4
P00473,2025-07-09,4
P00473,2025-07-30,4
P00473,2025-08-03,4
P00473,2025-08-05,4
P00473,2025-08-16,4
P00473,2025-08-25,4
P00473,2025-09-10,4
P00473,2025-09-11,5
P00473,2025-09-14,4
P00473,2025-09-17,4
P00473,2025-09-17,5
P00473,2025-09-22,3
P00473,2025-09-26,5
P00473,2025-10-02,4
P00473,2025-10-18,4
P00473,2025-10-18,5
P00473,2025-10-21,5
P00473,2025-10-29,4
P00473,2025-11-01,5
P00473,2025-11-06,4
P00473,2025-11-11,3
P00473,2025-11-11,2
P00473,2025-11-12,4
P00473,2025-11-15,5
P00473,2025-11-16,4
P00473,2025-11-16,4
P00473,2025-12-06,4
P00473,2025-12-14,3
P00473,2025-12-14,5
P00473,2025-12-18,5
P00473,2025-12-19,5
P00473,2025-12-24,4
P00473,2025-12-28,3
P00473,2025-12-29,3
P00473,2025-12-31,5
P00474,2025-02-11,3
P00474,2025-02-17,4
P00474,2025-02-19,4
P00474,2025-02-22,5
P00474,2025-02-22,3
P00474,2025-02-22,5
P00474,2025-02-22,2
P00474,2025-02-25,4
P00474,2025-02-27,4
P00474,2025-03-02,4
P00474,2025-03-06,5
P00474,2025-03-07,3
P00474,2025-03-08,5
P00474,2025-03-10,4
P00474,2025-03-10,5
P00474,2025-03-11,3
P00474,2025-03-13,4
P00474,2025-03-21,3
P00474,2025-03-22,4
P00474,2025-03-23,4
P00474,2025-03-25,3
P00474,2025-03-25,5
P00474,2025-03-26,4
P00474,2025-03-29,3
P00474,2025-03-31,5
P00474,2025-04-01,4
P00474,2025-04-12,4
P00474,2025-04-14,5
P00474,2025-04-14,5
P00474,2025-04-14,5
P00474,2025-04-28,4
P00474,2025-05-03,5
P00474,2025-05-05,5
P00474,2025-05-05,5
P00474,2025-05-06,3
P00474,2025-05-06,4
P00474,2025-05-16,5
P00474,2025-05-24,4
P00474,2025-05-25,4
P00474,2025-05-28,5
P00474,2025-06-03,3
P00474,2025-06-03,4
P00474,2025-06-04,5
P00474,2025-06-12,3
P00474,2025-06-15,5
P00474,2025-06-19,5
P00474,2025-06-28,5
P00474,2025-07-01,3
P00474,2025-07-02,5
P00474,2025-07-07,4
P00474,2025-07-08,5
P00474,2025-07-14,5
P00474,2025-07-23,4
P00474,2025-07-31,5
P00474,2025-08-03,5
P00474,2025-08-04,3
P00474,2025-08-11,5
P00474,2025-08-16,4
P00474,2025-08-20,5
P00474,2025-08-22,4
P00474,2025-08-22,4
P00474,2025-08-23,5
P00474,2025-08-30,5
P00474,2025-09-04,5
P00474,2025-09-08,4
P00474,2025-09-08,5
P00474,2025-09-10,5
P00474,2025-09-16,5
P00474,2025-09-16,5
P00474,2025-09-16,4
P00474,2025-09-16,5
P00474,2025-09-23,4
P00474,2025-09-28,5
P00474,2025-09-29,4
P00474,2025-10-05,4
P00474,2025-10-07,4
P00474,2025-10-07,4
P00474,2025-10-08,3
P00474,2025-10-09,5
P00474,2025-10-09,5
P00474,2025-10-14,4
P00474,2025-10-16,3
P00474,2025-10-22,5
P00474,2025-10-23,3
P00474,2025-10-25,5
P00474,2025-10-29,4
P00474,2025-11-01,3
P00474,2025-11-18,5
P00474,2025-11-19,4
P00474,2025-12-03,5
P00474,2025-12-07,4
P00474,2025-12-09,5
P00474,2025-12-14,4
P00474,2025-12-14,4
P00474,2025-12-16,5
P00474,2025-12-19,3
P00474,2025-12-21,4
P00474,2025-12-25,4
P00474,2025-12-26,3
P00475,2025-01-25,3
P00475,2025-01-27,4
P00475,2025-01-29,4
P00475,2025-02-09,4
P00475,2025-02-10,5
P00475,2025-02-10,3
P00475,2025-03-02,4
P00475,2025-03-04,4
P00475,2025-03-09,3
P00475,2025-03-16,3
P00475,2025-03-18,4
P00475,2025-03-22,2
P00475,2025-03-26,5
P00475,2025-04-05,4
P00475,2025-04-14,3
P00475,2025-04-16,2
P00475,2025-04-19,4
P00475,2025-04-20,3
P00475,2025-05-17,4
P00475,2025-05-17,4
P00475,2025-05-22,2
P00475,2025-05-31,3
P00475,2025-06-08,4
P00475,2025-06-11,4
P00475,2025-06-12,3
P00475,2025-06-22,4
P00475,2025-06-23,3
P00475,2025-07-03,3
P00475,2025-07-07,4
P00475,2025-07-10,3
P00475,2025-07-12,4
P00475,2025-07-16,5
P00475,2025-07-19,2
P00475,2025-07-27,4
P00475,2025-08-09,4
P00475,2025-08-10,3
P00475,2025-08-11,3
P00475,2025-08-13,4
P00475,2025-08-18,3
P00475,2025-08-19,3
P00475,2025-08-22,3
P00475,2025-08-25,2
P00475,2025-09-07,4
P00475,2025-09-16,3
P00475,2025-09-23,5
P00475,2025-09-23,3
P00475,2025-09-27,4
P00475,2025-09-28,4
P00475,2025-10-02,4
P00475,2025-10-06,5
P00475,2025-10-10,5
P00475,2025-10-15,4
P00475,2025-10-20,3
P00475,2025-10-24,3
P00475,2025-10-25,3
P00475,2025-10-27,4
P00475,2025-11-06,3
P00475,2025-11-06,3
P00475,2025-11-15,4
P00475,2025-11-18,4
P00475,2025-11-21,4
P00475,2025-11-21,4
P00475,2025-11-29,4
P00475,2025-11-30,5
P00475,2025-12-03,3
P00475,2025-12-06,3
P00475,2025-12-12,3
P00475,2025-12-17,2
P00475,2025-12-28,2
P00476,2025-03-19,2
P00476,2025-03-20,1
P00476,2025-03-21,2
P00476,2025-03-30,3
P00476,2025-04-15,3
P00476,2025-04-27,2
P00476,2025-04-30,1
P00476,2025-05-03,2
P00476,2025-05-08,2
P00476,2025-05-12,4
P00476,2025-05-14,3
P00476,2025-05-14,2
P00476,2025-05-15,3
P00476,2025-05-15,3
P00476,2025-05-15,2
P00476,2025-05-21,3
P00476,2025-05-21,2
P00476,2025-05-24,3
P00476,2025-05-25,1
P00476,2025-05-26,2
P00476,2025-05-29,3
P00476,2025-06-01,2
P00476,2025-06-03,3
P00476,2025-06-16,3
P00476,2025-07-09,2
P00476,2025-07-12,2
P00476,2025-07-16,3
P00476,2025-07-23,1
P00476,2025-08-01,3
P00476,2025-08-04,2
P00476,2025-08-10,1
P00476,2025-09-08,2
P00476,2025-09-12,3
P00476,2025-09-13,2
P00476,2025-09-24,3
P00476,2025-09-28,2
P00476,2025-09-30,3
P00476,2025-10-15,3
P00476,2025-10-29,3
P00476,2025-11-25,3
P00476,2025-11-27,2
P00476,2025-12-01,2
P00476,2025-12-29,2
P00476,2025-12-30,3
P00477,2025-04-04,2
P00477,2025-04-08,3
P00477,2025-04-10,4
P00477,2025-04-11,3
P00477,2025-04-12,3
P00477,2025-04-13,3
P00477,2025-04-13,3
P00477,2025-04-14,3
P00477,2025-04-16,4
P00477,2025-04-17,4
P00477,2025-04-20,4
P00477,2025-04-20,4
P00477,2025-04-25,3
P00477,2025-05-02,3
P00477,2025-05-04,4
P00477,2025-05-10,4
P00477,2025-05-12,3
P00477,2025-05-15,3
P00477,2025-05-17,4
P00477,2025-05-19,3
P00477,2025-05-19,3
P00477,2025-05-24,3
P00477,2025-05-25,3
P00477,2025-05-29,3
P00477,2025-06-01,2
P00477,2025-06-09,4
P00477,2025-06-14,4
P00477,2025-06-14,2
P00477,2025-06-15,3
P00477,2025-06-19,2
P00477,2025-06-23,2
P00477,2025-06-24,3
P00477,2025-06-25,4
P00477,2025-06-25,3
P00477,2025-06-28,2
P00477,2025-07-04,2
P00477,2025-07-11,5
P00477,2025-07-12,3
P00477,2025-07-17,3
P00477,2025-07-20,2
P00477,2025-07-22,3
P00477,2025-07-25,2
P00477,2025-08-03,2
P00477,2025-08-04,4
P00477,2025-08-12,3
P00477,2025-08-13,3
P00477,2025-08-14,4
P00477,2025-08-14,2
P00477,2025-08-19,4
P00477,2025-08-23,4
P00477,2025-08-25,2
P00477,2025-08-25,3
P00477,2025-08-28,3
P00477,2025-08-31,3
P00477,2025-09-01,2
P00477,2025-09-06,3
P00477,2025-09-07,4
P00477,2025-09-07,4
P00477,2025-09-08,5
P00477,2025-09-10,4
P00477,2025-09-14,4
P00477,2025-09-14,4
P00477,2025-09-15,4
P00477,2025-09-16,4
P00477,2025-09-25,2
P00477,2025-09-30,3
P00477,2025-10-11,3
P00477,2025-10-19,4
P00477,2025-10-22,4
P00477,2025-10-22,4
P00477,2025-10-22,4
P00477,2025-10-26,4
P00477,2025-10-27,2
P00477,2025-10-28,3
P00477,2025-10-31,3
P00477,2025-10-31,2
P00477,2025-11-08,4
P00477,2025-11-09,3
P00477,2025-11-16,3
P00477,2025-11-16,1
P00477,2025-11-18,4
P00477,2025-11-20,3
P00477,2025-11-23,4
P00477,2025-11-24,2
P00477,2025-11-26,3
P00477,2025-12-01,2
P00477,2025-12-02,4
P00477,2025-12-03,3
P00477,2025-12-06,3
P00477,2025-12-08,3
P00477,2025-12-11,2
P00477,2025-12-12,4
P00477,2025-12-12,4
P00477,2025-12-15,3
P00477,2025-12-17,2
P00477,2025-12-20,4
P00477,2025-12-20,3
P00477,2025-12-20,3
P00477,2025-12-23,4
P00477,2025-12-28,3
P00477,2025-12-29,3
P00478,2025-02-01,3
P00478,2025-02-07,5
P00478,2025-02-11,4
P00478,2025-02-12,4
P00478,2025-02-20,5
P00478,2025-02-22,5
P00478,2025-03-02,5
P00478,2025-03-11,4
P00478,2025-03-22,5
P00478,2025-04-04,5
P00478,2025-04-08,2
P00478,2025-04-22,5
P00478,2025-04-23,5
P00478,2025-04-24,5
P00478,2025-04-27,4
P00478,2025-04-27,4
P00478,2025-05-26,5
P00478,2025-05-31,5
P00478,2025-06-07,4
P00478,2025-06-07,5
P00478,2025-06-14,5
P00478,2025-06-22,5
P00478,2025-06-25,4
P00478,2025-06-29,3
P00478,2025-07-01,5
P00478,2025-07-03,4
P00478,2025-07-03,4
P00478,2025-07-13,5
